6041.269381,-0.058131,-0.242648,0.000532
6041.278527,-0.054554,-0.299892,0.004716
6041.296563,-0.046927,-0.393823,-0.009566
6041.314521,-0.061007,-0.406198,-0.031810
6041.332440,-0.064122,-0.399069,-0.056658
6041.342086,-0.054164,-0.407663,-0.068379
6041.351232,-0.048933,-0.415090,-0.086001
6041.369013,-0.055636,-0.416515,-0.113104
6041.378161,-0.043473,-0.438435,-0.114060
6041.387307,-0.026606,-0.467606,-0.107865
6041.396663,-0.008453,-0.484613,-0.105352
6041.405809,0.011034,-0.487036,-0.108906
6041.415112,0.032924,-0.491883,-0.111258
6041.424258,0.051029,-0.519841,-0.106260
6041.433524,0.064160,-0.564829,-0.095158
6041.442670,0.072435,-0.593985,-0.084226
6041.460460,0.046555,-0.592684,-0.065309
6041.469930,0.024439,-0.587762,-0.052340
6041.479076,0.006008,-0.559695,-0.042003
6041.488622,-0.007551,-0.503597,-0.033175
6041.497768,-0.011376,-0.458457,-0.025423
6041.506768,0.000577,-0.441312,-0.017386
6041.515914,0.021175,-0.431512,-0.016363
6041.525044,0.041798,-0.421721,-0.016520
6041.534190,0.052720,-0.430229,-0.016447
6041.543687,0.049134,-0.449752,-0.018576
6041.552833,0.033390,-0.463197,-0.019568
6041.570190,0.003038,-0.482750,-0.018099
6041.579635,-0.018825,-0.486442,-0.016830
6041.588781,-0.044279,-0.486502,-0.017954
6041.597954,-0.058863,-0.484086,-0.016770
6041.607100,-0.066245,-0.475537,-0.012132
6041.625056,-0.068599,-0.463381,-0.015805
6041.634201,-0.045546,-0.466990,-0.015814
6041.643347,-0.012861,-0.476647,-0.012236
6041.653173,0.016211,-0.494850,-0.009732
6041.662319,0.035728,-0.511906,-0.014299
6041.680297,0.040799,-0.477848,-0.025316
6041.689526,0.034729,-0.465674,-0.025441
6041.698672,0.029824,-0.457137,-0.023168
6041.707984,0.024865,-0.432740,-0.018717
6041.717130,0.022307,-0.404674,-0.013133
6041.735084,0.039067,-0.402127,-0.002581
6041.753077,0.077669,-0.415378,0.008104
6041.762931,0.093219,-0.428676,0.018839
6041.772077,0.106320,-0.451719,0.030870
6041.790085,0.120560,-0.482047,0.046521
6041.807946,0.082449,-0.379598,0.067851
6041.817297,0.060558,-0.261425,0.067732
6041.826443,0.049815,-0.154273,0.057096
6041.835616,0.049928,-0.101912,0.050600
6041.844762,0.048687,-0.089720,0.051644
6041.862807,0.029026,-0.099425,0.063594
6041.871952,0.022738,-0.115205,0.074405
6041.881098,0.012837,-0.139531,0.084142
6041.890242,0.001824,-0.167549,0.089204
6041.899388,0.006708,-0.194358,0.088319
6041.908527,0.031054,-0.216269,0.084977
6041.917673,0.056560,-0.230849,0.083908
6041.926979,0.067557,-0.239383,0.080442
6041.936125,0.064119,-0.243113,0.071054
6041.954259,0.043826,-0.271292,0.056083
6041.963765,0.042664,-0.279842,0.053824
6041.972911,0.043898,-0.259131,0.052405
6041.990828,0.054583,-0.222474,0.062582
6041.999969,0.069119,-0.229748,0.063813
6042.009115,0.081278,-0.234606,0.062662
6042.019003,0.088456,-0.230902,0.067323
6042.028149,0.090705,-0.218652,0.075436
6042.045690,0.076208,-0.165086,0.071318
6042.054836,0.054539,-0.140816,0.062831
6042.063982,0.043718,-0.132341,0.058039
6042.073613,0.040079,-0.134786,0.058074
6042.082759,0.040030,-0.138425,0.060476
6042.100715,0.033965,-0.145749,0.060573
6042.118849,0.014429,-0.154278,0.066611
6042.127988,0.015592,-0.150603,0.068926
6042.137134,0.026611,-0.149395,0.064169
6042.146280,0.046150,-0.156709,0.058311
6042.155426,0.065590,-0.165208,0.057186
6042.165061,0.077696,-0.160300,0.058284
6042.174207,0.081407,-0.144475,0.054556
6042.192000,0.063331,-0.133587,0.048573
6042.201145,0.055902,-0.135989,0.055694
6042.210291,0.050870,-0.122535,0.063810
6042.219437,0.042372,-0.100617,0.063579
6042.228583,0.035214,-0.082393,0.057488
6042.237719,0.034121,-0.061721,0.051356
6042.246866,0.028173,-0.030090,0.045110
6042.256011,0.019724,-0.004532,0.042478
6042.265157,0.018609,0.003962,0.037665
6042.274554,0.029627,0.011263,0.032839
6042.283700,0.039281,0.023486,0.035038
6042.293445,0.046412,0.015021,0.042197
6042.302591,0.050007,-0.011765,0.044854
6042.320022,0.059692,-0.026361,0.046179
6042.330007,0.070586,-0.027549,0.047349
6042.339153,0.071827,-0.036085,0.046264
6042.348250,0.065861,-0.034913,0.041544
6042.357396,0.063506,-0.021538,0.037858
6042.374884,0.069371,-0.017802,0.047240
6042.384027,0.078932,-0.040887,0.054561
6042.393173,0.086090,-0.059110,0.060652
6042.402319,0.082453,-0.068866,0.060771
6042.411465,0.076439,-0.076208,0.058508
6042.420711,0.067919,-0.068904,0.059623
6042.429856,0.052138,-0.032377,0.059241
6042.439263,0.037644,0.011439,0.055234
6042.448409,0.032861,0.033340,0.051455
6042.457552,0.039001,0.039421,0.047834
6042.466698,0.056110,0.047944,0.041801
